,Unnamed: 0,Quarter,HB,CancerType,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferralsTreatedWithin62Days,Date,DateSquared,Pandemic,PopSize,PandemicRecovery
3669,4405,2019Q2,S08000029,Head & Neck,8.0,5.0,29,841,0,373550.0,0.0
3670,4406,2019Q2,S08000029,Lung,66.0,62.0,29,841,0,373550.0,0.0
3671,4407,2019Q2,S08000029,Lymphoma,4.0,3.0,29,841,0,373550.0,0.0
3672,4408,2019Q2,S08000029,Melanoma,9.0,8.0,29,841,0,417470.0,0.0
3673,4409,2019Q2,S08000029,Ovarian,7.0,7.0,29,841,0,417470.0,0.0
3674,4410,2019Q2,S08000029,Upper GI,27.0,26.0,29,841,0,417470.0,0.0
3675,4411,2019Q2,S08000029,Urological,43.0,25.0,29,841,0,417470.0,0.0
3676,4413,2019Q2,S08000030,Breast,56.0,53.0,29,841,0,417470.0,0.0
3677,4414,2019Q2,S08000030,Cervical,5.0,4.0,29,841,0,417470.0,0.0
3678,4415,2019Q2,S08000030,Colorectal,33.0,28.0,29,841,0,417470.0,0.0
3679,4416,2019Q2,S08000030,Head & Neck,6.0,6.0,29,841,0,417470.0,0.0
3680,4417,2019Q2,S08000030,Lung,49.0,39.0,29,841,0,417470.0,0.0
3681,4418,2019Q2,S08000030,Melanoma,5.0,5.0,29,841,0,417470.0,0.0
3682,4419,2019Q2,S08000030,Ovarian,1.0,1.0,29,841,0,1183120.0,0.0
3683,4420,2019Q2,S08000030,Upper GI,24.0,24.0,29,841,0,1183120.0,0.0
3684,4421,2019Q2,S08000030,Urological,32.0,29.0,29,841,0,1183120.0,0.0
3685,4423,2019Q2,S08000031,Breast,340.0,289.0,29,841,0,1183120.0,0.0
3686,4424,2019Q2,S08000031,Cervical,8.0,7.0,29,841,0,1183120.0,0.0
3687,4425,2019Q2,S08000031,Colorectal,133.0,73.0,29,841,0,1183120.0,0.0
3688,4426,2019Q2,S08000031,Head & Neck,60.0,48.0,29,841,0,1183120.0,0.0
3689,4427,2019Q2,S08000031,Lung,173.0,139.0,29,841,0,1183120.0,0.0
3690,4428,2019Q2,S08000031,Lymphoma,31.0,29.0,29,841,0,1183120.0,0.0
3691,4429,2019Q2,S08000031,Melanoma,33.0,32.0,29,841,0,1183120.0,0.0
3692,4430,2019Q2,S08000031,Ovarian,26.0,20.0,29,841,0,661900.0,0.0
3693,4431,2019Q2,S08000031,Upper GI,96.0,84.0,29,841,0,661900.0,0.0
3694,4432,2019Q2,S08000031,Urological,186.0,111.0,29,841,0,661900.0,0.0
3695,4434,2019Q2,S08000032,Breast,62.0,62.0,29,841,0,661900.0,0.0
3696,4435,2019Q2,S08000032,Cervical,4.0,3.0,29,841,0,661900.0,0.0
3697,4436,2019Q2,S08000032,Colorectal,70.0,66.0,29,841,0,661900.0,0.0
3698,4437,2019Q2,S08000032,Head & Neck,19.0,18.0,29,841,0,661900.0,0.0
3699,4438,2019Q2,S08000032,Lung,77.0,74.0,29,841,0,661900.0,0.0
3700,4439,2019Q2,S08000032,Lymphoma,9.0,9.0,29,841,0,661900.0,0.0
3701,4440,2019Q2,S08000032,Melanoma,27.0,27.0,29,841,0,661900.0,0.0
3702,4441,2019Q2,S08000032,Ovarian,13.0,9.0,29,841,0,369360.0,0.0
3703,4442,2019Q2,S08000032,Upper GI,31.0,31.0,29,841,0,369360.0,0.0
3704,4443,2019Q2,S08000032,Urological,55.0,50.0,29,841,0,369360.0,0.0
3705,4456,2019Q3,S08000015,Breast,96.0,88.0,30,900,0,369360.0,0.0
3706,4457,2019Q3,S08000015,Cervical,2.0,1.0,30,900,0,369360.0,0.0
3707,4458,2019Q3,S08000015,Colorectal,54.0,37.0,30,900,0,369360.0,0.0
3708,4459,2019Q3,S08000015,Head & Neck,14.0,12.0,30,900,0,369360.0,0.0
3709,4460,2019Q3,S08000015,Lung,61.0,58.0,30,900,0,369360.0,0.0
3710,4461,2019Q3,S08000015,Lymphoma,7.0,5.0,30,900,0,369360.0,0.0
3711,4462,2019Q3,S08000015,Melanoma,7.0,6.0,30,900,0,369360.0,0.0
3712,4463,2019Q3,S08000015,Ovarian,5.0,4.0,30,900,0,115510.0,0.0
3713,4464,2019Q3,S08000015,Upper GI,36.0,29.0,30,900,0,115510.0,0.0
3714,4465,2019Q3,S08000015,Urological,28.0,28.0,30,900,0,115510.0,0.0
3715,4467,2019Q3,S08000016,Breast,13.0,9.0,30,900,0,115510.0,0.0
3716,4468,2019Q3,S08000016,Cervical,1.0,1.0,30,900,0,115510.0,0.0
3717,4469,2019Q3,S08000016,Colorectal,13.0,12.0,30,900,0,115510.0,0.0
3718,4470,2019Q3,S08000016,Head & Neck,4.0,4.0,30,900,0,115510.0,0.0
3719,4471,2019Q3,S08000016,Lung,20.0,20.0,30,900,0,115510.0,0.0
3720,4472,2019Q3,S08000016,Lymphoma,3.0,3.0,30,900,0,115510.0,0.0
3721,4473,2019Q3,S08000016,Melanoma,2.0,2.0,30,900,0,115510.0,0.0
3722,4474,2019Q3,S08000016,Ovarian,2.0,2.0,30,900,0,148860.0,0.0
3723,4475,2019Q3,S08000016,Upper GI,21.0,21.0,30,900,0,148860.0,0.0
3724,4476,2019Q3,S08000016,Urological,10.0,7.0,30,900,0,148860.0,0.0
3725,4478,2019Q3,S08000017,Breast,13.0,13.0,30,900,0,148860.0,0.0
3726,4479,2019Q3,S08000017,Cervical,3.0,2.0,30,900,0,148860.0,0.0
3727,4480,2019Q3,S08000017,Colorectal,12.0,11.0,30,900,0,148860.0,0.0
3728,4481,2019Q3,S08000017,Head & Neck,6.0,6.0,30,900,0,148860.0,0.0
3729,4482,2019Q3,S08000017,Lung,24.0,24.0,30,900,0,148860.0,0.0
3730,4483,2019Q3,S08000017,Lymphoma,4.0,4.0,30,900,0,148860.0,0.0
3731,4484,2019Q3,S08000017,Melanoma,2.0,2.0,30,900,0,148860.0,0.0
3732,4485,2019Q3,S08000017,Ovarian,4.0,4.0,30,900,0,306640.0,0.0
3733,4486,2019Q3,S08000017,Upper GI,18.0,18.0,30,900,0,306640.0,0.0
3734,4487,2019Q3,S08000017,Urological,20.0,16.0,30,900,0,306640.0,0.0
3735,4489,2019Q3,S08000019,Breast,43.0,43.0,30,900,0,306640.0,0.0
3736,4490,2019Q3,S08000019,Cervical,1.0,1.0,30,900,0,306640.0,0.0
3737,4491,2019Q3,S08000019,Colorectal,35.0,29.0,30,900,0,306640.0,0.0
3738,4492,2019Q3,S08000019,Head & Neck,6.0,4.0,30,900,0,306640.0,0.0
3739,4493,2019Q3,S08000019,Lung,53.0,41.0,30,900,0,306640.0,0.0
3740,4494,2019Q3,S08000019,Lymphoma,11.0,8.0,30,900,0,306640.0,0.0
3741,4495,2019Q3,S08000019,Melanoma,13.0,8.0,30,900,0,306640.0,0.0
3742,4496,2019Q3,S08000019,Ovarian,1.0,1.0,30,900,0,585700.0,0.0
3743,4497,2019Q3,S08000019,Upper GI,19.0,17.0,30,900,0,585700.0,0.0
3744,4498,2019Q3,S08000019,Urological,64.0,43.0,30,900,0,585700.0,0.0
3745,4500,2019Q3,S08000020,Breast,101.0,96.0,30,900,0,585700.0,0.0
3746,4501,2019Q3,S08000020,Cervical,5.0,2.0,30,900,0,585700.0,0.0
3747,4502,2019Q3,S08000020,Colorectal,64.0,41.0,30,900,0,585700.0,0.0
3748,4503,2019Q3,S08000020,Head & Neck,8.0,8.0,30,900,0,585700.0,0.0
3749,4504,2019Q3,S08000020,Lung,70.0,61.0,30,900,0,585700.0,0.0
3750,4505,2019Q3,S08000020,Lymphoma,8.0,4.0,30,900,0,585700.0,0.0
3751,4506,2019Q3,S08000020,Melanoma,16.0,6.0,30,900,0,585700.0,0.0
3752,4507,2019Q3,S08000020,Ovarian,9.0,5.0,30,900,0,321700.0,0.0
3753,4508,2019Q3,S08000020,Upper GI,59.0,58.0,30,900,0,321700.0,0.0
3754,4509,2019Q3,S08000020,Urological,68.0,44.0,30,900,0,321700.0,0.0
3755,4511,2019Q3,S08000022,Breast,56.0,56.0,30,900,0,321700.0,0.0
3756,4512,2019Q3,S08000022,Cervical,2.0,1.0,30,900,0,321700.0,0.0
3757,4513,2019Q3,S08000022,Colorectal,42.0,23.0,30,900,0,321700.0,0.0
3758,4514,2019Q3,S08000022,Head & Neck,10.0,9.0,30,900,0,321700.0,0.0
3759,4515,2019Q3,S08000022,Lung,35.0,34.0,30,900,0,321700.0,0.0
3760,4516,2019Q3,S08000022,Lymphoma,9.0,8.0,30,900,0,321700.0,0.0
3761,4517,2019Q3,S08000022,Melanoma,12.0,9.0,30,900,0,321700.0,0.0
3762,4518,2019Q3,S08000022,Ovarian,4.0,3.0,30,900,0,907580.0,0.0
3763,4519,2019Q3,S08000022,Upper GI,26.0,24.0,30,900,0,907580.0,0.0
3764,4520,2019Q3,S08000022,Urological,36.0,15.0,30,900,0,907580.0,0.0
3765,4522,2019Q3,S08000024,Breast,173.0,159.0,30,900,0,907580.0,0.0
3766,4523,2019Q3,S08000024,Cervical,11.0,10.0,30,900,0,907580.0,0.0
3767,4524,2019Q3,S08000024,Colorectal,85.0,36.0,30,900,0,907580.0,0.0
3768,4525,2019Q3,S08000024,Head & Neck,34.0,29.0,30,900,0,907580.0,0.0
3769,4526,2019Q3,S08000024,Lung,62.0,54.0,30,900,0,907580.0,0.0
3770,4527,2019Q3,S08000024,Lymphoma,15.0,13.0,30,900,0,907580.0,0.0
3771,4528,2019Q3,S08000024,Melanoma,65.0,63.0,30,900,0,907580.0,0.0
3772,4529,2019Q3,S08000024,Ovarian,8.0,7.0,30,900,0,22270.0,0.0
3773,4530,2019Q3,S08000024,Upper GI,62.0,58.0,30,900,0,22270.0,0.0
3774,4531,2019Q3,S08000024,Urological,101.0,56.0,30,900,0,22270.0,0.0
3775,4533,2019Q3,S08000025,Colorectal,2.0,1.0,30,900,0,22270.0,0.0
3776,4534,2019Q3,S08000025,Lung,1.0,1.0,30,900,0,22270.0,0.0
3777,4535,2019Q3,S08000025,Ovarian,1.0,1.0,30,900,0,22270.0,0.0
3778,4536,2019Q3,S08000025,Urological,2.0,2.0,30,900,0,22270.0,0.0
3779,4538,2019Q3,S08000026,Colorectal,5.0,4.0,30,900,0,22920.0,0.0
3780,4539,2019Q3,S08000026,Lung,1.0,1.0,30,900,0,22920.0,0.0
3781,4540,2019Q3,S08000026,Ovarian,2.0,2.0,30,900,0,22920.0,0.0
3782,4541,2019Q3,S08000026,Upper GI,5.0,5.0,30,900,0,22920.0,0.0
3783,4542,2019Q3,S08000026,Urological,3.0,3.0,30,900,0,22920.0,0.0
3784,4544,2019Q3,S08000028,Colorectal,7.0,6.0,30,900,0,22920.0,0.0
3785,4545,2019Q3,S08000028,Head & Neck,1.0,0.0,30,900,0,26720.0,0.0
3786,4546,2019Q3,S08000028,Lung,7.0,7.0,30,900,0,26720.0,0.0
3787,4547,2019Q3,S08000028,Lymphoma,1.0,1.0,30,900,0,26720.0,0.0
3788,4548,2019Q3,S08000028,Melanoma,1.0,1.0,30,900,0,26720.0,0.0
3789,4549,2019Q3,S08000028,Ovarian,1.0,1.0,30,900,0,26720.0,0.0
3790,4550,2019Q3,S08000028,Upper GI,4.0,2.0,30,900,0,26720.0,0.0
3791,4551,2019Q3,S08000028,Urological,6.0,3.0,30,900,0,26720.0,0.0
3792,4553,2019Q3,S08000029,Breast,25.0,25.0,30,900,0,373550.0,0.0
3793,4554,2019Q3,S08000029,Cervical,1.0,1.0,30,900,0,373550.0,0.0
3794,4555,2019Q3,S08000029,Colorectal,47.0,45.0,30,900,0,373550.0,0.0
3795,4556,2019Q3,S08000029,Head & Neck,13.0,12.0,30,900,0,373550.0,0.0
3796,4557,2019Q3,S08000029,Lung,70.0,62.0,30,900,0,373550.0,0.0
3797,4558,2019Q3,S08000029,Lymphoma,5.0,4.0,30,900,0,373550.0,0.0
3798,4559,2019Q3,S08000029,Melanoma,6.0,5.0,30,900,0,373550.0,0.0
3799,4560,2019Q3,S08000029,Ovarian,4.0,3.0,30,900,0,373550.0,0.0
3800,4561,2019Q3,S08000029,Upper GI,28.0,25.0,30,900,0,373550.0,0.0
3801,4562,2019Q3,S08000029,Urological,52.0,26.0,30,900,0,373550.0,0.0
3802,4564,2019Q3,S08000030,Breast,65.0,63.0,30,900,0,417470.0,0.0
3803,4565,2019Q3,S08000030,Cervical,7.0,7.0,30,900,0,417470.0,0.0
3804,4566,2019Q3,S08000030,Colorectal,35.0,34.0,30,900,0,417470.0,0.0
3805,4567,2019Q3,S08000030,Head & Neck,4.0,3.0,30,900,0,417470.0,0.0
3806,4568,2019Q3,S08000030,Lung,48.0,45.0,30,900,0,417470.0,0.0
3807,4569,2019Q3,S08000030,Melanoma,2.0,2.0,30,900,0,417470.0,0.0
3808,4570,2019Q3,S08000030,Ovarian,2.0,2.0,30,900,0,417470.0,0.0
3809,4571,2019Q3,S08000030,Upper GI,31.0,29.0,30,900,0,417470.0,0.0
3810,4572,2019Q3,S08000030,Urological,36.0,34.0,30,900,0,417470.0,0.0
3811,4574,2019Q3,S08000031,Breast,280.0,251.0,30,900,0,417470.0,0.0
3812,4575,2019Q3,S08000031,Cervical,18.0,18.0,30,900,0,1183120.0,0.0
3813,4576,2019Q3,S08000031,Colorectal,133.0,85.0,30,900,0,1183120.0,0.0
3814,4577,2019Q3,S08000031,Head & Neck,46.0,34.0,30,900,0,1183120.0,0.0
3815,4578,2019Q3,S08000031,Lung,166.0,146.0,30,900,0,1183120.0,0.0
3816,4579,2019Q3,S08000031,Lymphoma,42.0,41.0,30,900,0,1183120.0,0.0
3817,4580,2019Q3,S08000031,Melanoma,52.0,48.0,30,900,0,1183120.0,0.0
3818,4581,2019Q3,S08000031,Ovarian,19.0,17.0,30,900,0,1183120.0,0.0
3819,4582,2019Q3,S08000031,Upper GI,104.0,90.0,30,900,0,1183120.0,0.0
3820,4583,2019Q3,S08000031,Urological,176.0,99.0,30,900,0,1183120.0,0.0
3821,4585,2019Q3,S08000032,Breast,60.0,60.0,30,900,0,1183120.0,0.0
3822,4586,2019Q3,S08000032,Cervical,5.0,4.0,30,900,0,661900.0,0.0
3823,4587,2019Q3,S08000032,Colorectal,57.0,53.0,30,900,0,661900.0,0.0
3824,4588,2019Q3,S08000032,Head & Neck,14.0,14.0,30,900,0,661900.0,0.0
3825,4589,2019Q3,S08000032,Lung,70.0,70.0,30,900,0,661900.0,0.0
3826,4590,2019Q3,S08000032,Lymphoma,15.0,13.0,30,900,0,661900.0,0.0
3827,4591,2019Q3,S08000032,Melanoma,38.0,38.0,30,900,0,661900.0,0.0
3828,4592,2019Q3,S08000032,Ovarian,6.0,6.0,30,900,0,661900.0,0.0
3829,4593,2019Q3,S08000032,Upper GI,39.0,37.0,30,900,0,661900.0,0.0
3830,4594,2019Q3,S08000032,Urological,39.0,35.0,30,900,0,661900.0,0.0
3831,4607,2019Q4,S08000015,Breast,83.0,77.0,31,961,0,661900.0,0.0
3832,4608,2019Q4,S08000015,Cervical,8.0,5.0,31,961,0,369360.0,0.0
3833,4609,2019Q4,S08000015,Colorectal,31.0,22.0,31,961,0,369360.0,0.0
3834,4610,2019Q4,S08000015,Head & Neck,11.0,11.0,31,961,0,369360.0,0.0
3835,4611,2019Q4,S08000015,Lung,52.0,50.0,31,961,0,369360.0,0.0
3836,4612,2019Q4,S08000015,Lymphoma,6.0,6.0,31,961,0,369360.0,0.0
3837,4613,2019Q4,S08000015,Melanoma,15.0,10.0,31,961,0,369360.0,0.0
3838,4614,2019Q4,S08000015,Ovarian,6.0,6.0,31,961,0,369360.0,0.0
3839,4615,2019Q4,S08000015,Upper GI,38.0,29.0,31,961,0,369360.0,0.0
3840,4616,2019Q4,S08000015,Urological,32.0,31.0,31,961,0,369360.0,0.0
3841,4618,2019Q4,S08000016,Breast,13.0,13.0,31,961,0,369360.0,0.0
3842,4619,2019Q4,S08000016,Colorectal,14.0,11.0,31,961,0,115510.0,0.0
3843,4620,2019Q4,S08000016,Head & Neck,2.0,2.0,31,961,0,115510.0,0.0
3844,4621,2019Q4,S08000016,Lung,14.0,14.0,31,961,0,115510.0,0.0
3845,4622,2019Q4,S08000016,Lymphoma,4.0,4.0,31,961,0,115510.0,0.0
3846,4623,2019Q4,S08000016,Melanoma,4.0,4.0,31,961,0,115510.0,0.0
3847,4624,2019Q4,S08000016,Upper GI,7.0,7.0,31,961,0,115510.0,0.0
3848,4625,2019Q4,S08000016,Urological,11.0,9.0,31,961,0,115510.0,0.0
3849,4627,2019Q4,S08000017,Breast,10.0,10.0,31,961,0,115510.0,0.0
3850,4628,2019Q4,S08000017,Colorectal,18.0,15.0,31,961,0,115510.0,0.0
3851,4629,2019Q4,S08000017,Head & Neck,3.0,2.0,31,961,0,115510.0,0.0
3852,4630,2019Q4,S08000017,Lung,27.0,26.0,31,961,0,148860.0,0.0
3853,4631,2019Q4,S08000017,Lymphoma,6.0,5.0,31,961,0,148860.0,0.0
3854,4632,2019Q4,S08000017,Melanoma,4.0,4.0,31,961,0,148860.0,0.0
3855,4633,2019Q4,S08000017,Ovarian,1.0,1.0,31,961,0,148860.0,0.0
3856,4634,2019Q4,S08000017,Upper GI,22.0,22.0,31,961,0,148860.0,0.0
3857,4635,2019Q4,S08000017,Urological,14.0,8.0,31,961,0,148860.0,0.0
3858,4637,2019Q4,S08000019,Breast,33.0,33.0,31,961,0,148860.0,0.0
3859,4638,2019Q4,S08000019,Cervical,3.0,3.0,31,961,0,148860.0,0.0
3860,4639,2019Q4,S08000019,Colorectal,35.0,29.0,31,961,0,148860.0,0.0
3861,4640,2019Q4,S08000019,Head & Neck,18.0,14.0,31,961,0,148860.0,0.0
3862,4641,2019Q4,S08000019,Lung,47.0,34.0,31,961,0,306640.0,0.0
3863,4642,2019Q4,S08000019,Lymphoma,10.0,10.0,31,961,0,306640.0,0.0
3864,4643,2019Q4,S08000019,Melanoma,10.0,6.0,31,961,0,306640.0,0.0
3865,4644,2019Q4,S08000019,Ovarian,3.0,1.0,31,961,0,306640.0,0.0
3866,4645,2019Q4,S08000019,Upper GI,36.0,32.0,31,961,0,306640.0,0.0
3867,4646,2019Q4,S08000019,Urological,54.0,44.0,31,961,0,306640.0,0.0
3868,4648,2019Q4,S08000020,Breast,94.0,94.0,31,961,0,306640.0,0.0
3869,4649,2019Q4,S08000020,Cervical,5.0,3.0,31,961,0,306640.0,0.0
3870,4650,2019Q4,S08000020,Colorectal,55.0,31.0,31,961,0,306640.0,0.0
3871,4651,2019Q4,S08000020,Head & Neck,12.0,12.0,31,961,0,306640.0,0.0
3872,4652,2019Q4,S08000020,Lung,46.0,35.0,31,961,0,585700.0,0.0
3873,4653,2019Q4,S08000020,Lymphoma,7.0,6.0,31,961,0,585700.0,0.0
3874,4654,2019Q4,S08000020,Melanoma,20.0,15.0,31,961,0,585700.0,0.0
3875,4655,2019Q4,S08000020,Ovarian,8.0,5.0,31,961,0,585700.0,0.0
3876,4656,2019Q4,S08000020,Upper GI,45.0,45.0,31,961,0,585700.0,0.0
3877,4657,2019Q4,S08000020,Urological,69.0,44.0,31,961,0,585700.0,0.0
3878,4659,2019Q4,S08000022,Breast,48.0,48.0,31,961,0,585700.0,0.0
3879,4660,2019Q4,S08000022,Cervical,3.0,1.0,31,961,0,585700.0,0.0
3880,4661,2019Q4,S08000022,Colorectal,39.0,26.0,31,961,0,585700.0,0.0
3881,4662,2019Q4,S08000022,Head & Neck,7.0,3.0,31,961,0,585700.0,0.0
3882,4663,2019Q4,S08000022,Lung,30.0,29.0,31,961,0,321700.0,0.0
3883,4664,2019Q4,S08000022,Lymphoma,4.0,4.0,31,961,0,321700.0,0.0
3884,4665,2019Q4,S08000022,Melanoma,10.0,9.0,31,961,0,321700.0,0.0
3885,4666,2019Q4,S08000022,Ovarian,6.0,4.0,31,961,0,321700.0,0.0
3886,4667,2019Q4,S08000022,Upper GI,17.0,15.0,31,961,0,321700.0,0.0
3887,4668,2019Q4,S08000022,Urological,46.0,13.0,31,961,0,321700.0,0.0
3888,4670,2019Q4,S08000024,Breast,202.0,192.0,31,961,0,321700.0,0.0
3889,4671,2019Q4,S08000024,Cervical,6.0,0.0,31,961,0,321700.0,0.0
3890,4672,2019Q4,S08000024,Colorectal,91.0,42.0,31,961,0,321700.0,0.0
3891,4673,2019Q4,S08000024,Head & Neck,24.0,23.0,31,961,0,321700.0,0.0
3892,4674,2019Q4,S08000024,Lung,58.0,50.0,31,961,0,907580.0,0.0
3893,4675,2019Q4,S08000024,Lymphoma,12.0,8.0,31,961,0,907580.0,0.0
3894,4676,2019Q4,S08000024,Melanoma,40.0,37.0,31,961,0,907580.0,0.0
3895,4677,2019Q4,S08000024,Ovarian,6.0,6.0,31,961,0,907580.0,0.0
3896,4678,2019Q4,S08000024,Upper GI,62.0,58.0,31,961,0,907580.0,0.0
3897,4679,2019Q4,S08000024,Urological,100.0,68.0,31,961,0,907580.0,0.0
3898,4681,2019Q4,S08000025,Colorectal,8.0,6.0,31,961,0,907580.0,0.0
3899,4682,2019Q4,S08000025,Melanoma,1.0,1.0,31,961,0,907580.0,0.0
3900,4683,2019Q4,S08000025,Ovarian,1.0,1.0,31,961,0,907580.0,0.0
3901,4684,2019Q4,S08000025,Upper GI,2.0,2.0,31,961,0,907580.0,0.0
3902,4685,2019Q4,S08000025,Urological,3.0,2.0,31,961,0,22270.0,0.0
3903,4687,2019Q4,S08000026,Breast,2.0,2.0,31,961,0,22270.0,0.0
3904,4688,2019Q4,S08000026,Colorectal,2.0,2.0,31,961,0,22270.0,0.0
3905,4689,2019Q4,S08000026,Lung,2.0,2.0,31,961,0,22270.0,0.0
3906,4690,2019Q4,S08000026,Lymphoma,1.0,1.0,31,961,0,22920.0,0.0
3907,4691,2019Q4,S08000026,Melanoma,1.0,1.0,31,961,0,22920.0,0.0
3908,4692,2019Q4,S08000026,Ovarian,1.0,1.0,31,961,0,22920.0,0.0
3909,4693,2019Q4,S08000026,Upper GI,3.0,3.0,31,961,0,22920.0,0.0
3910,4694,2019Q4,S08000026,Urological,2.0,2.0,31,961,0,22920.0,0.0
3911,4696,2019Q4,S08000028,Breast,1.0,1.0,31,961,0,22920.0,0.0
3912,4697,2019Q4,S08000028,Colorectal,4.0,4.0,31,961,0,22920.0,0.0
3913,4698,2019Q4,S08000028,Head & Neck,1.0,0.0,31,961,0,26720.0,0.0
3914,4699,2019Q4,S08000028,Lung,5.0,4.0,31,961,0,26720.0,0.0
3915,4700,2019Q4,S08000028,Lymphoma,1.0,1.0,31,961,0,26720.0,0.0
3916,4701,2019Q4,S08000028,Melanoma,1.0,1.0,31,961,0,26720.0,0.0
3917,4702,2019Q4,S08000028,Ovarian,1.0,1.0,31,961,0,26720.0,0.0
3918,4703,2019Q4,S08000028,Upper GI,4.0,4.0,31,961,0,26720.0,0.0
3919,4704,2019Q4,S08000028,Urological,2.0,0.0,31,961,0,26720.0,0.0
3920,4706,2019Q4,S08000029,Breast,32.0,31.0,31,961,0,26720.0,0.0
3921,4707,2019Q4,S08000029,Cervical,1.0,0.0,31,961,0,373550.0,0.0
3922,4708,2019Q4,S08000029,Colorectal,33.0,30.0,31,961,0,373550.0,0.0
3923,4709,2019Q4,S08000029,Head & Neck,7.0,7.0,31,961,0,373550.0,0.0
3924,4710,2019Q4,S08000029,Lung,62.0,56.0,31,961,0,373550.0,0.0
3925,4711,2019Q4,S08000029,Lymphoma,4.0,3.0,31,961,0,373550.0,0.0
3926,4712,2019Q4,S08000029,Melanoma,14.0,12.0,31,961,0,373550.0,0.0
3927,4713,2019Q4,S08000029,Ovarian,2.0,2.0,31,961,0,373550.0,0.0
3928,4714,2019Q4,S08000029,Upper GI,29.0,27.0,31,961,0,373550.0,0.0
3929,4715,2019Q4,S08000029,Urological,47.0,39.0,31,961,0,373550.0,0.0
3930,4717,2019Q4,S08000030,Breast,60.0,59.0,31,961,0,373550.0,0.0
3931,4718,2019Q4,S08000030,Cervical,2.0,2.0,31,961,0,417470.0,0.0
3932,4719,2019Q4,S08000030,Colorectal,31.0,30.0,31,961,0,417470.0,0.0
3933,4720,2019Q4,S08000030,Lung,51.0,47.0,31,961,0,417470.0,0.0
3934,4721,2019Q4,S08000030,Lymphoma,1.0,1.0,31,961,0,417470.0,0.0
3935,4722,2019Q4,S08000030,Melanoma,3.0,3.0,31,961,0,417470.0,0.0
3936,4723,2019Q4,S08000030,Ovarian,6.0,5.0,31,961,0,417470.0,0.0
3937,4724,2019Q4,S08000030,Upper GI,27.0,25.0,31,961,0,417470.0,0.0
3938,4725,2019Q4,S08000030,Urological,36.0,35.0,31,961,0,417470.0,0.0
3939,4727,2019Q4,S08000031,Breast,306.0,274.0,31,961,0,417470.0,0.0
3940,4728,2019Q4,S08000031,Cervical,14.0,14.0,31,961,0,417470.0,0.0
3941,4729,2019Q4,S08000031,Colorectal,155.0,96.0,31,961,0,1183120.0,0.0
3942,4730,2019Q4,S08000031,Head & Neck,47.0,33.0,31,961,0,1183120.0,0.0
3943,4731,2019Q4,S08000031,Lung,145.0,129.0,31,961,0,1183120.0,0.0
3944,4732,2019Q4,S08000031,Lymphoma,29.0,27.0,31,961,0,1183120.0,0.0
3945,4733,2019Q4,S08000031,Melanoma,41.0,39.0,31,961,0,1183120.0,0.0
3946,4734,2019Q4,S08000031,Ovarian,20.0,20.0,31,961,0,1183120.0,0.0
3947,4735,2019Q4,S08000031,Upper GI,81.0,69.0,31,961,0,1183120.0,0.0
3948,4736,2019Q4,S08000031,Urological,189.0,110.0,31,961,0,1183120.0,0.0
3949,4738,2019Q4,S08000032,Breast,68.0,68.0,31,961,0,1183120.0,0.0
3950,4739,2019Q4,S08000032,Cervical,3.0,2.0,31,961,0,1183120.0,0.0
3951,4740,2019Q4,S08000032,Colorectal,59.0,55.0,31,961,0,661900.0,0.0
3952,4741,2019Q4,S08000032,Head & Neck,9.0,9.0,31,961,0,661900.0,0.0
3953,4742,2019Q4,S08000032,Lung,78.0,77.0,31,961,0,661900.0,0.0
3954,4743,2019Q4,S08000032,Lymphoma,8.0,8.0,31,961,0,661900.0,0.0
3955,4744,2019Q4,S08000032,Melanoma,20.0,20.0,31,961,0,661900.0,0.0
3956,4745,2019Q4,S08000032,Ovarian,14.0,13.0,31,961,0,661900.0,0.0
3957,4746,2019Q4,S08000032,Upper GI,36.0,35.0,31,961,0,661900.0,0.0
3958,4747,2019Q4,S08000032,Urological,24.0,22.0,31,961,0,661900.0,0.0
3959,4760,2020Q1,S08000015,Breast,109.0,105.0,32,1024,0,661960.0,0.0
3960,4761,2020Q1,S08000015,Cervical,4.0,1.0,32,1024,0,661960.0,0.0
3961,4762,2020Q1,S08000015,Colorectal,36.0,27.0,32,1024,0,367990.0,0.0
3962,4763,2020Q1,S08000015,Head & Neck,8.0,8.0,32,1024,0,367990.0,0.0
3963,4764,2020Q1,S08000015,Lung,48.0,48.0,32,1024,0,367990.0,0.0
3964,4765,2020Q1,S08000015,Lymphoma,6.0,4.0,32,1024,0,367990.0,0.0
3965,4766,2020Q1,S08000015,Melanoma,13.0,13.0,32,1024,0,367990.0,0.0
3966,4767,2020Q1,S08000015,Ovarian,3.0,3.0,32,1024,0,367990.0,0.0
3967,4768,2020Q1,S08000015,Upper GI,38.0,32.0,32,1024,0,367990.0,0.0
3968,4769,2020Q1,S08000015,Urological,42.0,42.0,32,1024,0,367990.0,0.0
3969,4771,2020Q1,S08000016,Breast,11.0,11.0,32,1024,0,367990.0,0.0
3970,4772,2020Q1,S08000016,Cervical,1.0,1.0,32,1024,0,367990.0,0.0
3971,4773,2020Q1,S08000016,Colorectal,11.0,9.0,32,1024,0,115240.0,0.0
3972,4774,2020Q1,S08000016,Head & Neck,4.0,4.0,32,1024,0,115240.0,0.0
