,Quarter,HB,CancerType,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferralsTreatedWithin62Days,Date,DateSquared,Pandemic,PopSize,Pandemic_cat,JustPandemic,PandemicRecovery
3851,2019Q4,S08000017,Head & Neck,3,2,31.0,961,0.0,148860.0,0.0,0.0,0.0
3852,2019Q4,S08000017,Lung,27,26,31.0,961,0.0,148860.0,0.0,0.0,0.0
3853,2019Q4,S08000017,Lymphoma,6,5,31.0,961,0.0,148860.0,0.0,0.0,0.0
3854,2019Q4,S08000017,Melanoma,4,4,31.0,961,0.0,148860.0,0.0,0.0,0.0
3855,2019Q4,S08000017,Ovarian,1,1,31.0,961,0.0,148860.0,0.0,0.0,0.0
3856,2019Q4,S08000017,Upper GI,22,22,31.0,961,0.0,148860.0,0.0,0.0,0.0
3857,2019Q4,S08000017,Urological,14,8,31.0,961,0.0,148860.0,0.0,0.0,0.0
3858,2019Q4,S08000019,Breast,33,33,31.0,961,0.0,306640.0,0.0,0.0,0.0
3859,2019Q4,S08000019,Cervical,3,3,31.0,961,0.0,306640.0,0.0,0.0,0.0
3860,2019Q4,S08000019,Colorectal,35,29,31.0,961,0.0,306640.0,0.0,0.0,0.0
3861,2019Q4,S08000019,Head & Neck,18,14,31.0,961,0.0,306640.0,0.0,0.0,0.0
3862,2019Q4,S08000019,Lung,47,34,31.0,961,0.0,306640.0,0.0,0.0,0.0
3863,2019Q4,S08000019,Lymphoma,10,10,31.0,961,0.0,306640.0,0.0,0.0,0.0
3864,2019Q4,S08000019,Melanoma,10,6,31.0,961,0.0,306640.0,0.0,0.0,0.0
3865,2019Q4,S08000019,Ovarian,3,1,31.0,961,0.0,306640.0,0.0,0.0,0.0
3866,2019Q4,S08000019,Upper GI,36,32,31.0,961,0.0,306640.0,0.0,0.0,0.0
3867,2019Q4,S08000019,Urological,54,44,31.0,961,0.0,306640.0,0.0,0.0,0.0
3868,2019Q4,S08000020,Breast,94,94,31.0,961,0.0,585700.0,0.0,0.0,0.0
3869,2019Q4,S08000020,Cervical,5,3,31.0,961,0.0,585700.0,0.0,0.0,0.0
3870,2019Q4,S08000020,Colorectal,55,31,31.0,961,0.0,585700.0,0.0,0.0,0.0
3871,2019Q4,S08000020,Head & Neck,12,12,31.0,961,0.0,585700.0,0.0,0.0,0.0
3872,2019Q4,S08000020,Lung,46,35,31.0,961,0.0,585700.0,0.0,0.0,0.0
3873,2019Q4,S08000020,Lymphoma,7,6,31.0,961,0.0,585700.0,0.0,0.0,0.0
3874,2019Q4,S08000020,Melanoma,20,15,31.0,961,0.0,585700.0,0.0,0.0,0.0
3875,2019Q4,S08000020,Ovarian,8,5,31.0,961,0.0,585700.0,0.0,0.0,0.0
3876,2019Q4,S08000020,Upper GI,45,45,31.0,961,0.0,585700.0,0.0,0.0,0.0
3877,2019Q4,S08000020,Urological,69,44,31.0,961,0.0,585700.0,0.0,0.0,0.0
3878,2019Q4,S08000022,Breast,48,48,31.0,961,0.0,321700.0,0.0,0.0,0.0
3879,2019Q4,S08000022,Cervical,3,1,31.0,961,0.0,321700.0,0.0,0.0,0.0
3880,2019Q4,S08000022,Colorectal,39,26,31.0,961,0.0,321700.0,0.0,0.0,0.0
3881,2019Q4,S08000022,Head & Neck,7,3,31.0,961,0.0,321700.0,0.0,0.0,0.0
3882,2019Q4,S08000022,Lung,30,29,31.0,961,0.0,321700.0,0.0,0.0,0.0
3883,2019Q4,S08000022,Lymphoma,4,4,31.0,961,0.0,321700.0,0.0,0.0,0.0
3884,2019Q4,S08000022,Melanoma,10,9,31.0,961,0.0,321700.0,0.0,0.0,0.0
3885,2019Q4,S08000022,Ovarian,6,4,31.0,961,0.0,321700.0,0.0,0.0,0.0
3886,2019Q4,S08000022,Upper GI,17,15,31.0,961,0.0,321700.0,0.0,0.0,0.0
3887,2019Q4,S08000022,Urological,46,13,31.0,961,0.0,321700.0,0.0,0.0,0.0
3888,2019Q4,S08000024,Breast,202,192,31.0,961,0.0,907580.0,0.0,0.0,0.0
3889,2019Q4,S08000024,Cervical,6,0,31.0,961,0.0,907580.0,0.0,0.0,0.0
3890,2019Q4,S08000024,Colorectal,91,42,31.0,961,0.0,907580.0,0.0,0.0,0.0
3891,2019Q4,S08000024,Head & Neck,24,23,31.0,961,0.0,907580.0,0.0,0.0,0.0
3892,2019Q4,S08000024,Lung,58,50,31.0,961,0.0,907580.0,0.0,0.0,0.0
3893,2019Q4,S08000024,Lymphoma,12,8,31.0,961,0.0,907580.0,0.0,0.0,0.0
3894,2019Q4,S08000024,Melanoma,40,37,31.0,961,0.0,907580.0,0.0,0.0,0.0
3895,2019Q4,S08000024,Ovarian,6,6,31.0,961,0.0,907580.0,0.0,0.0,0.0
3896,2019Q4,S08000024,Upper GI,62,58,31.0,961,0.0,907580.0,0.0,0.0,0.0
3897,2019Q4,S08000024,Urological,100,68,31.0,961,0.0,907580.0,0.0,0.0,0.0
3898,2019Q4,S08000025,Colorectal,8,6,31.0,961,0.0,22270.0,0.0,0.0,0.0
3899,2019Q4,S08000025,Melanoma,1,1,31.0,961,0.0,22270.0,0.0,0.0,0.0
3900,2019Q4,S08000025,Ovarian,1,1,31.0,961,0.0,22270.0,0.0,0.0,0.0
3901,2019Q4,S08000025,Upper GI,2,2,31.0,961,0.0,22270.0,0.0,0.0,0.0
3902,2019Q4,S08000025,Urological,3,2,31.0,961,0.0,22270.0,0.0,0.0,0.0
3903,2019Q4,S08000026,Breast,2,2,31.0,961,0.0,22920.0,0.0,0.0,0.0
3904,2019Q4,S08000026,Colorectal,2,2,31.0,961,0.0,22920.0,0.0,0.0,0.0
3905,2019Q4,S08000026,Lung,2,2,31.0,961,0.0,22920.0,0.0,0.0,0.0
3906,2019Q4,S08000026,Lymphoma,1,1,31.0,961,0.0,22920.0,0.0,0.0,0.0
3907,2019Q4,S08000026,Melanoma,1,1,31.0,961,0.0,22920.0,0.0,0.0,0.0
3908,2019Q4,S08000026,Ovarian,1,1,31.0,961,0.0,22920.0,0.0,0.0,0.0
3909,2019Q4,S08000026,Upper GI,3,3,31.0,961,0.0,22920.0,0.0,0.0,0.0
3910,2019Q4,S08000026,Urological,2,2,31.0,961,0.0,22920.0,0.0,0.0,0.0
3911,2019Q4,S08000028,Breast,1,1,31.0,961,0.0,26720.0,0.0,0.0,0.0
3912,2019Q4,S08000028,Colorectal,4,4,31.0,961,0.0,26720.0,0.0,0.0,0.0
3913,2019Q4,S08000028,Head & Neck,1,0,31.0,961,0.0,26720.0,0.0,0.0,0.0
3914,2019Q4,S08000028,Lung,5,4,31.0,961,0.0,26720.0,0.0,0.0,0.0
3915,2019Q4,S08000028,Lymphoma,1,1,31.0,961,0.0,26720.0,0.0,0.0,0.0
3916,2019Q4,S08000028,Melanoma,1,1,31.0,961,0.0,26720.0,0.0,0.0,0.0
3917,2019Q4,S08000028,Ovarian,1,1,31.0,961,0.0,26720.0,0.0,0.0,0.0
3918,2019Q4,S08000028,Upper GI,4,4,31.0,961,0.0,26720.0,0.0,0.0,0.0
3919,2019Q4,S08000028,Urological,2,0,31.0,961,0.0,26720.0,0.0,0.0,0.0
3920,2019Q4,S08000029,Breast,32,31,31.0,961,0.0,373550.0,0.0,0.0,0.0
3921,2019Q4,S08000029,Cervical,1,0,31.0,961,0.0,373550.0,0.0,0.0,0.0
3922,2019Q4,S08000029,Colorectal,33,30,31.0,961,0.0,373550.0,0.0,0.0,0.0
3923,2019Q4,S08000029,Head & Neck,7,7,31.0,961,0.0,373550.0,0.0,0.0,0.0
3924,2019Q4,S08000029,Lung,62,56,31.0,961,0.0,373550.0,0.0,0.0,0.0
3925,2019Q4,S08000029,Lymphoma,4,3,31.0,961,0.0,373550.0,0.0,0.0,0.0
3926,2019Q4,S08000029,Melanoma,14,12,31.0,961,0.0,373550.0,0.0,0.0,0.0
3927,2019Q4,S08000029,Ovarian,2,2,31.0,961,0.0,373550.0,0.0,0.0,0.0
3928,2019Q4,S08000029,Upper GI,29,27,31.0,961,0.0,373550.0,0.0,0.0,0.0
3929,2019Q4,S08000029,Urological,47,39,31.0,961,0.0,373550.0,0.0,0.0,0.0
3930,2019Q4,S08000030,Breast,60,59,31.0,961,0.0,417470.0,0.0,0.0,0.0
3931,2019Q4,S08000030,Cervical,2,2,31.0,961,0.0,417470.0,0.0,0.0,0.0
3932,2019Q4,S08000030,Colorectal,31,30,31.0,961,0.0,417470.0,0.0,0.0,0.0
3933,2019Q4,S08000030,Lung,51,47,31.0,961,0.0,417470.0,0.0,0.0,0.0
3934,2019Q4,S08000030,Lymphoma,1,1,31.0,961,0.0,417470.0,0.0,0.0,0.0
3935,2019Q4,S08000030,Melanoma,3,3,31.0,961,0.0,417470.0,0.0,0.0,0.0
3936,2019Q4,S08000030,Ovarian,6,5,31.0,961,0.0,417470.0,0.0,0.0,0.0
3937,2019Q4,S08000030,Upper GI,27,25,31.0,961,0.0,417470.0,0.0,0.0,0.0
3938,2019Q4,S08000030,Urological,36,35,31.0,961,0.0,417470.0,0.0,0.0,0.0
3939,2019Q4,S08000031,Breast,306,274,31.0,961,0.0,1183120.0,0.0,0.0,0.0
3940,2019Q4,S08000031,Cervical,14,14,31.0,961,0.0,1183120.0,0.0,0.0,0.0
3941,2019Q4,S08000031,Colorectal,155,96,31.0,961,0.0,1183120.0,0.0,0.0,0.0
3942,2019Q4,S08000031,Head & Neck,47,33,31.0,961,0.0,1183120.0,0.0,0.0,0.0
3943,2019Q4,S08000031,Lung,145,129,31.0,961,0.0,1183120.0,0.0,0.0,0.0
3944,2019Q4,S08000031,Lymphoma,29,27,31.0,961,0.0,1183120.0,0.0,0.0,0.0
3945,2019Q4,S08000031,Melanoma,41,39,31.0,961,0.0,1183120.0,0.0,0.0,0.0
3946,2019Q4,S08000031,Ovarian,20,20,31.0,961,0.0,1183120.0,0.0,0.0,0.0
3947,2019Q4,S08000031,Upper GI,81,69,31.0,961,0.0,1183120.0,0.0,0.0,0.0
3948,2019Q4,S08000031,Urological,189,110,31.0,961,0.0,1183120.0,0.0,0.0,0.0
3949,2019Q4,S08000032,Breast,68,68,31.0,961,0.0,661900.0,0.0,0.0,0.0
3950,2019Q4,S08000032,Cervical,3,2,31.0,961,0.0,661900.0,0.0,0.0,0.0
3951,2019Q4,S08000032,Colorectal,59,55,31.0,961,0.0,661900.0,0.0,0.0,0.0
3952,2019Q4,S08000032,Head & Neck,9,9,31.0,961,0.0,661900.0,0.0,0.0,0.0
3953,2019Q4,S08000032,Lung,78,77,31.0,961,0.0,661900.0,0.0,0.0,0.0
3954,2019Q4,S08000032,Lymphoma,8,8,31.0,961,0.0,661900.0,0.0,0.0,0.0
3955,2019Q4,S08000032,Melanoma,20,20,31.0,961,0.0,661900.0,0.0,0.0,0.0
3956,2019Q4,S08000032,Ovarian,14,13,31.0,961,0.0,661900.0,0.0,0.0,0.0
3957,2019Q4,S08000032,Upper GI,36,35,31.0,961,0.0,661900.0,0.0,0.0,0.0
3958,2019Q4,S08000032,Urological,24,22,31.0,961,0.0,661900.0,0.0,0.0,0.0
3959,2020Q1,S08000015,Breast,109,105,32.0,1024,0.0,367990.0,0.0,0.0,0.0
3960,2020Q1,S08000015,Cervical,4,1,32.0,1024,0.0,367990.0,0.0,0.0,0.0
3961,2020Q1,S08000015,Colorectal,36,27,32.0,1024,0.0,367990.0,0.0,0.0,0.0
3962,2020Q1,S08000015,Head & Neck,8,8,32.0,1024,0.0,367990.0,0.0,0.0,0.0
3963,2020Q1,S08000015,Lung,48,48,32.0,1024,0.0,367990.0,0.0,0.0,0.0
3964,2020Q1,S08000015,Lymphoma,6,4,32.0,1024,0.0,367990.0,0.0,0.0,0.0
3965,2020Q1,S08000015,Melanoma,13,13,32.0,1024,0.0,367990.0,0.0,0.0,0.0
3966,2020Q1,S08000015,Ovarian,3,3,32.0,1024,0.0,367990.0,0.0,0.0,0.0
3967,2020Q1,S08000015,Upper GI,38,32,32.0,1024,0.0,367990.0,0.0,0.0,0.0
3968,2020Q1,S08000015,Urological,42,42,32.0,1024,0.0,367990.0,0.0,0.0,0.0
3969,2020Q1,S08000016,Breast,11,11,32.0,1024,0.0,115240.0,0.0,0.0,0.0
3970,2020Q1,S08000016,Cervical,1,1,32.0,1024,0.0,115240.0,0.0,0.0,0.0
3971,2020Q1,S08000016,Colorectal,11,9,32.0,1024,0.0,115240.0,0.0,0.0,0.0
3972,2020Q1,S08000016,Head & Neck,4,4,32.0,1024,0.0,115240.0,0.0,0.0,0.0
3973,2020Q1,S08000016,Lung,10,10,32.0,1024,0.0,115240.0,0.0,0.0,0.0
3974,2020Q1,S08000016,Lymphoma,5,5,32.0,1024,0.0,115240.0,0.0,0.0,0.0
3975,2020Q1,S08000016,Melanoma,2,2,32.0,1024,0.0,115240.0,0.0,0.0,0.0
3976,2020Q1,S08000016,Ovarian,4,4,32.0,1024,0.0,115240.0,0.0,0.0,0.0
3977,2020Q1,S08000016,Upper GI,7,7,32.0,1024,0.0,115240.0,0.0,0.0,0.0
3978,2020Q1,S08000016,Urological,8,7,32.0,1024,0.0,115240.0,0.0,0.0,0.0
3979,2020Q1,S08000017,Breast,14,14,32.0,1024,0.0,148290.0,0.0,0.0,0.0
3980,2020Q1,S08000017,Colorectal,21,19,32.0,1024,0.0,148290.0,0.0,0.0,0.0
3981,2020Q1,S08000017,Head & Neck,1,1,32.0,1024,0.0,148290.0,0.0,0.0,0.0
3982,2020Q1,S08000017,Lung,23,23,32.0,1024,0.0,148290.0,0.0,0.0,0.0
3983,2020Q1,S08000017,Lymphoma,5,5,32.0,1024,0.0,148290.0,0.0,0.0,0.0
3984,2020Q1,S08000017,Ovarian,2,2,32.0,1024,0.0,148290.0,0.0,0.0,0.0
3985,2020Q1,S08000017,Upper GI,25,25,32.0,1024,0.0,148290.0,0.0,0.0,0.0
3986,2020Q1,S08000017,Urological,21,14,32.0,1024,0.0,148290.0,0.0,0.0,0.0
3987,2020Q1,S08000019,Breast,43,43,32.0,1024,0.0,305930.0,0.0,0.0,0.0
3988,2020Q1,S08000019,Cervical,2,2,32.0,1024,0.0,305930.0,0.0,0.0,0.0
3989,2020Q1,S08000019,Colorectal,48,41,32.0,1024,0.0,305930.0,0.0,0.0,0.0
3990,2020Q1,S08000019,Head & Neck,8,8,32.0,1024,0.0,305930.0,0.0,0.0,0.0
3991,2020Q1,S08000019,Lung,43,39,32.0,1024,0.0,305930.0,0.0,0.0,0.0
3992,2020Q1,S08000019,Lymphoma,14,14,32.0,1024,0.0,305930.0,0.0,0.0,0.0
3993,2020Q1,S08000019,Melanoma,17,11,32.0,1024,0.0,305930.0,0.0,0.0,0.0
3994,2020Q1,S08000019,Ovarian,7,7,32.0,1024,0.0,305930.0,0.0,0.0,0.0
3995,2020Q1,S08000019,Upper GI,21,19,32.0,1024,0.0,305930.0,0.0,0.0,0.0
3996,2020Q1,S08000019,Urological,73,33,32.0,1024,0.0,305930.0,0.0,0.0,0.0
3997,2020Q1,S08000020,Breast,91,89,32.0,1024,0.0,585550.0,0.0,0.0,0.0
3998,2020Q1,S08000020,Cervical,1,1,32.0,1024,0.0,585550.0,0.0,0.0,0.0
3999,2020Q1,S08000020,Colorectal,53,39,32.0,1024,0.0,585550.0,0.0,0.0,0.0
4000,2020Q1,S08000020,Head & Neck,13,5,32.0,1024,0.0,585550.0,0.0,0.0,0.0
4001,2020Q1,S08000020,Lung,49,44,32.0,1024,0.0,585550.0,0.0,0.0,0.0
4002,2020Q1,S08000020,Lymphoma,4,3,32.0,1024,0.0,585550.0,0.0,0.0,0.0
4003,2020Q1,S08000020,Melanoma,19,15,32.0,1024,0.0,585550.0,0.0,0.0,0.0
4004,2020Q1,S08000020,Ovarian,6,6,32.0,1024,0.0,585550.0,0.0,0.0,0.0
4005,2020Q1,S08000020,Upper GI,60,59,32.0,1024,0.0,585550.0,0.0,0.0,0.0
4006,2020Q1,S08000020,Urological,69,43,32.0,1024,0.0,585550.0,0.0,0.0,0.0
4007,2020Q1,S08000022,Breast,62,59,32.0,1024,0.0,320860.0,0.0,0.0,0.0
4008,2020Q1,S08000022,Cervical,4,3,32.0,1024,0.0,320860.0,0.0,0.0,0.0
4009,2020Q1,S08000022,Colorectal,33,18,32.0,1024,0.0,320860.0,0.0,0.0,0.0
4010,2020Q1,S08000022,Head & Neck,10,9,32.0,1024,0.0,320860.0,0.0,0.0,0.0
4011,2020Q1,S08000022,Lung,25,25,32.0,1024,0.0,320860.0,0.0,0.0,0.0
4012,2020Q1,S08000022,Lymphoma,11,11,32.0,1024,0.0,320860.0,0.0,0.0,0.0
4013,2020Q1,S08000022,Melanoma,7,5,32.0,1024,0.0,320860.0,0.0,0.0,0.0
4014,2020Q1,S08000022,Upper GI,25,20,32.0,1024,0.0,320860.0,0.0,0.0,0.0
4015,2020Q1,S08000022,Urological,37,13,32.0,1024,0.0,320860.0,0.0,0.0,0.0
4016,2020Q1,S08000024,Breast,197,187,32.0,1024,0.0,912490.0,0.0,0.0,0.0
4017,2020Q1,S08000024,Cervical,5,3,32.0,1024,0.0,912490.0,0.0,0.0,0.0
4018,2020Q1,S08000024,Colorectal,103,65,32.0,1024,0.0,912490.0,0.0,0.0,0.0
4019,2020Q1,S08000024,Head & Neck,27,25,32.0,1024,0.0,912490.0,0.0,0.0,0.0
4020,2020Q1,S08000024,Lung,54,49,32.0,1024,0.0,912490.0,0.0,0.0,0.0
4021,2020Q1,S08000024,Lymphoma,5,3,32.0,1024,0.0,912490.0,0.0,0.0,0.0
4022,2020Q1,S08000024,Melanoma,22,22,32.0,1024,0.0,912490.0,0.0,0.0,0.0
4023,2020Q1,S08000024,Ovarian,4,3,32.0,1024,0.0,912490.0,0.0,0.0,0.0
4024,2020Q1,S08000024,Upper GI,80,77,32.0,1024,0.0,912490.0,0.0,0.0,0.0
4025,2020Q1,S08000024,Urological,108,71,32.0,1024,0.0,912490.0,0.0,0.0,0.0
4026,2020Q1,S08000025,Colorectal,2,1,32.0,1024,0.0,22400.0,0.0,0.0,0.0
4027,2020Q1,S08000025,Lung,1,1,32.0,1024,0.0,22400.0,0.0,0.0,0.0
4028,2020Q1,S08000025,Ovarian,1,1,32.0,1024,0.0,22400.0,0.0,0.0,0.0
4029,2020Q1,S08000025,Urological,3,2,32.0,1024,0.0,22400.0,0.0,0.0,0.0
4030,2020Q1,S08000026,Breast,1,1,32.0,1024,0.0,22870.0,0.0,0.0,0.0
4031,2020Q1,S08000026,Colorectal,1,1,32.0,1024,0.0,22870.0,0.0,0.0,0.0
4032,2020Q1,S08000026,Lung,1,1,32.0,1024,0.0,22870.0,0.0,0.0,0.0
4033,2020Q1,S08000026,Lymphoma,1,1,32.0,1024,0.0,22870.0,0.0,0.0,0.0
4034,2020Q1,S08000026,Ovarian,1,1,32.0,1024,0.0,22870.0,0.0,0.0,0.0
4035,2020Q1,S08000026,Upper GI,1,1,32.0,1024,0.0,22870.0,0.0,0.0,0.0
4036,2020Q1,S08000026,Urological,4,3,32.0,1024,0.0,22870.0,0.0,0.0,0.0
4037,2020Q1,S08000028,Colorectal,5,3,32.0,1024,0.0,26500.0,0.0,0.0,0.0
4038,2020Q1,S08000028,Head & Neck,2,2,32.0,1024,0.0,26500.0,0.0,0.0,0.0
4039,2020Q1,S08000028,Lung,4,2,32.0,1024,0.0,26500.0,0.0,0.0,0.0
4040,2020Q1,S08000028,Lymphoma,1,1,32.0,1024,0.0,26500.0,0.0,0.0,0.0
4041,2020Q1,S08000028,Melanoma,1,1,32.0,1024,0.0,26500.0,0.0,0.0,0.0
4042,2020Q1,S08000028,Upper GI,3,3,32.0,1024,0.0,26500.0,0.0,0.0,0.0
4043,2020Q1,S08000028,Urological,3,2,32.0,1024,0.0,26500.0,0.0,0.0,0.0
4044,2020Q1,S08000029,Breast,52,51,32.0,1024,0.0,374130.0,0.0,0.0,0.0
4045,2020Q1,S08000029,Cervical,3,2,32.0,1024,0.0,374130.0,0.0,0.0,0.0
4046,2020Q1,S08000029,Colorectal,41,39,32.0,1024,0.0,374130.0,0.0,0.0,0.0
4047,2020Q1,S08000029,Head & Neck,8,8,32.0,1024,0.0,374130.0,0.0,0.0,0.0
4048,2020Q1,S08000029,Lung,44,38,32.0,1024,0.0,374130.0,0.0,0.0,0.0
4049,2020Q1,S08000029,Lymphoma,5,4,32.0,1024,0.0,374130.0,0.0,0.0,0.0
4050,2020Q1,S08000029,Melanoma,6,5,32.0,1024,0.0,374130.0,0.0,0.0,0.0
4051,2020Q1,S08000029,Ovarian,8,7,32.0,1024,0.0,374130.0,0.0,0.0,0.0
4052,2020Q1,S08000029,Upper GI,8,8,32.0,1024,0.0,374130.0,0.0,0.0,0.0
4053,2020Q1,S08000029,Urological,56,31,32.0,1024,0.0,374130.0,0.0,0.0,0.0
4054,2020Q1,S08000030,Breast,47,44,32.0,1024,0.0,416550.0,0.0,0.0,0.0
4055,2020Q1,S08000030,Cervical,6,4,32.0,1024,0.0,416550.0,0.0,0.0,0.0
4056,2020Q1,S08000030,Colorectal,46,42,32.0,1024,0.0,416550.0,0.0,0.0,0.0
4057,2020Q1,S08000030,Head & Neck,1,1,32.0,1024,0.0,416550.0,0.0,0.0,0.0
4058,2020Q1,S08000030,Lung,46,43,32.0,1024,0.0,416550.0,0.0,0.0,0.0
4059,2020Q1,S08000030,Melanoma,6,6,32.0,1024,0.0,416550.0,0.0,0.0,0.0
4060,2020Q1,S08000030,Ovarian,4,4,32.0,1024,0.0,416550.0,0.0,0.0,0.0
4061,2020Q1,S08000030,Upper GI,19,19,32.0,1024,0.0,416550.0,0.0,0.0,0.0
4062,2020Q1,S08000030,Urological,32,28,32.0,1024,0.0,416550.0,0.0,0.0,0.0
4063,2020Q1,S08000031,Breast,308,297,32.0,1024,0.0,1185240.0,0.0,0.0,0.0
4064,2020Q1,S08000031,Cervical,11,8,32.0,1024,0.0,1185240.0,0.0,0.0,0.0
4065,2020Q1,S08000031,Colorectal,150,103,32.0,1024,0.0,1185240.0,0.0,0.0,0.0
4066,2020Q1,S08000031,Head & Neck,52,41,32.0,1024,0.0,1185240.0,0.0,0.0,0.0
4067,2020Q1,S08000031,Lung,133,111,32.0,1024,0.0,1185240.0,0.0,0.0,0.0
4068,2020Q1,S08000031,Lymphoma,52,50,32.0,1024,0.0,1185240.0,0.0,0.0,0.0
4069,2020Q1,S08000031,Melanoma,44,44,32.0,1024,0.0,1185240.0,0.0,0.0,0.0
4070,2020Q1,S08000031,Ovarian,14,14,32.0,1024,0.0,1185240.0,0.0,0.0,0.0
4071,2020Q1,S08000031,Upper GI,119,95,32.0,1024,0.0,1185240.0,0.0,0.0,0.0
4072,2020Q1,S08000031,Urological,179,91,32.0,1024,0.0,1185240.0,0.0,0.0,0.0
4073,2020Q1,S08000032,Breast,63,63,32.0,1024,0.0,661960.0,0.0,0.0,0.0
4074,2020Q1,S08000032,Cervical,6,5,32.0,1024,0.0,661960.0,0.0,0.0,0.0
4075,2020Q1,S08000032,Colorectal,69,67,32.0,1024,0.0,661960.0,0.0,0.0,0.0
4076,2020Q1,S08000032,Head & Neck,16,15,32.0,1024,0.0,661960.0,0.0,0.0,0.0
4077,2020Q1,S08000032,Lung,48,48,32.0,1024,0.0,661960.0,0.0,0.0,0.0
4078,2020Q1,S08000032,Lymphoma,9,9,32.0,1024,0.0,661960.0,0.0,0.0,0.0
4079,2020Q1,S08000032,Melanoma,16,16,32.0,1024,0.0,661960.0,0.0,0.0,0.0
4080,2020Q1,S08000032,Ovarian,12,12,32.0,1024,0.0,661960.0,0.0,0.0,0.0
4081,2020Q1,S08000032,Upper GI,57,54,32.0,1024,0.0,661960.0,0.0,0.0,0.0
4082,2020Q1,S08000032,Urological,59,55,32.0,1024,0.0,661960.0,0.0,0.0,0.0
4083,2020Q2,S08000015,Breast,40,35,33.0,1089,1.0,367990.0,1.0,1.0,0.0
4084,2020Q2,S08000015,Cervical,2,2,33.0,1089,1.0,367990.0,1.0,1.0,0.0
4085,2020Q2,S08000015,Colorectal,24,20,33.0,1089,1.0,367990.0,1.0,1.0,0.0
4086,2020Q2,S08000015,Head & Neck,7,7,33.0,1089,1.0,367990.0,1.0,1.0,0.0
4087,2020Q2,S08000015,Lung,42,42,33.0,1089,1.0,367990.0,1.0,1.0,0.0
4088,2020Q2,S08000015,Lymphoma,6,6,33.0,1089,1.0,367990.0,1.0,1.0,0.0
4089,2020Q2,S08000015,Melanoma,10,9,33.0,1089,1.0,367990.0,1.0,1.0,0.0
4090,2020Q2,S08000015,Ovarian,7,7,33.0,1089,1.0,367990.0,1.0,1.0,0.0
4091,2020Q2,S08000015,Upper GI,32,32,33.0,1089,1.0,367990.0,1.0,1.0,0.0
4092,2020Q2,S08000015,Urological,46,45,33.0,1089,1.0,367990.0,1.0,1.0,0.0
4093,2020Q2,S08000016,Breast,13,13,33.0,1089,1.0,115240.0,1.0,1.0,0.0
4094,2020Q2,S08000016,Cervical,1,1,33.0,1089,1.0,115240.0,1.0,1.0,0.0
4095,2020Q2,S08000016,Colorectal,19,17,33.0,1089,1.0,115240.0,1.0,1.0,0.0
4096,2020Q2,S08000016,Head & Neck,2,1,33.0,1089,1.0,115240.0,1.0,1.0,0.0
4097,2020Q2,S08000016,Lung,22,20,33.0,1089,1.0,115240.0,1.0,1.0,0.0
4098,2020Q2,S08000016,Lymphoma,1,1,33.0,1089,1.0,115240.0,1.0,1.0,0.0
4099,2020Q2,S08000016,Melanoma,2,2,33.0,1089,1.0,115240.0,1.0,1.0,0.0
4100,2020Q2,S08000016,Ovarian,2,2,33.0,1089,1.0,115240.0,1.0,1.0,0.0
4101,2020Q2,S08000016,Upper GI,8,7,33.0,1089,1.0,115240.0,1.0,1.0,0.0
4102,2020Q2,S08000016,Urological,15,10,33.0,1089,1.0,115240.0,1.0,1.0,0.0
4103,2020Q2,S08000017,Breast,19,19,33.0,1089,1.0,148290.0,1.0,1.0,0.0
4104,2020Q2,S08000017,Cervical,2,2,33.0,1089,1.0,148290.0,1.0,1.0,0.0
4105,2020Q2,S08000017,Colorectal,16,16,33.0,1089,1.0,148290.0,1.0,1.0,0.0
4106,2020Q2,S08000017,Head & Neck,5,5,33.0,1089,1.0,148290.0,1.0,1.0,0.0
4107,2020Q2,S08000017,Lung,17,15,33.0,1089,1.0,148290.0,1.0,1.0,0.0
4108,2020Q2,S08000017,Lymphoma,6,6,33.0,1089,1.0,148290.0,1.0,1.0,0.0
4109,2020Q2,S08000017,Ovarian,2,2,33.0,1089,1.0,148290.0,1.0,1.0,0.0
4110,2020Q2,S08000017,Upper GI,15,14,33.0,1089,1.0,148290.0,1.0,1.0,0.0
4111,2020Q2,S08000017,Urological,22,15,33.0,1089,1.0,148290.0,1.0,1.0,0.0
4112,2020Q2,S08000019,Breast,40,38,33.0,1089,1.0,305930.0,1.0,1.0,0.0
4113,2020Q2,S08000019,Cervical,2,1,33.0,1089,1.0,305930.0,1.0,1.0,0.0
4114,2020Q2,S08000019,Colorectal,24,17,33.0,1089,1.0,305930.0,1.0,1.0,0.0
4115,2020Q2,S08000019,Head & Neck,11,8,33.0,1089,1.0,305930.0,1.0,1.0,0.0
4116,2020Q2,S08000019,Lung,45,36,33.0,1089,1.0,305930.0,1.0,1.0,0.0
4117,2020Q2,S08000019,Lymphoma,12,11,33.0,1089,1.0,305930.0,1.0,1.0,0.0
4118,2020Q2,S08000019,Melanoma,17,14,33.0,1089,1.0,305930.0,1.0,1.0,0.0
4119,2020Q2,S08000019,Ovarian,5,5,33.0,1089,1.0,305930.0,1.0,1.0,0.0
4120,2020Q2,S08000019,Upper GI,31,29,33.0,1089,1.0,305930.0,1.0,1.0,0.0
4121,2020Q2,S08000019,Urological,40,30,33.0,1089,1.0,305930.0,1.0,1.0,0.0
