,Unnamed: 0,Quarter,HB,CancerType,NumberOfEligibleReferrals31DayStandard,NumberOfEligibleReferralsTreatedWithin31Days,Date,DateSquared,Pandemic,PopSize
4307,4779,2020Q2,S08000028,Upper GI,6.0,6.0,33,1089,1,26500.0
4308,4780,2020Q2,S08000028,Urological,14.0,14.0,33,1089,1,26500.0
4309,4782,2020Q2,S08000029,Breast,90.0,84.0,33,1089,1,374130.0
4310,4783,2020Q2,S08000029,Cervical,8.0,8.0,33,1089,1,374130.0
4311,4784,2020Q2,S08000029,Colorectal,80.0,76.0,33,1089,1,374130.0
4312,4785,2020Q2,S08000029,Head & Neck,16.0,16.0,33,1089,1,374130.0
4313,4786,2020Q2,S08000029,Lung,130.0,130.0,33,1089,1,374130.0
4314,4787,2020Q2,S08000029,Lymphoma,32.0,32.0,33,1089,1,374130.0
4315,4788,2020Q2,S08000029,Melanoma,18.0,18.0,33,1089,1,374130.0
4316,4789,2020Q2,S08000029,Ovarian,14.0,14.0,33,1089,1,374130.0
4317,4790,2020Q2,S08000029,Upper GI,86.0,86.0,33,1089,1,374130.0
4318,4791,2020Q2,S08000029,Urological,182.0,164.0,33,1089,1,374130.0
4319,4793,2020Q2,S08000030,Breast,164.0,164.0,33,1089,1,416550.0
4320,4794,2020Q2,S08000030,Cervical,18.0,18.0,33,1089,1,416550.0
4321,4795,2020Q2,S08000030,Colorectal,114.0,112.0,33,1089,1,416550.0
4322,4796,2020Q2,S08000030,Head & Neck,46.0,46.0,33,1089,1,416550.0
4323,4797,2020Q2,S08000030,Lung,154.0,152.0,33,1089,1,416550.0
4324,4798,2020Q2,S08000030,Lymphoma,40.0,40.0,33,1089,1,416550.0
4325,4799,2020Q2,S08000030,Melanoma,38.0,36.0,33,1089,1,416550.0
4326,4800,2020Q2,S08000030,Ovarian,16.0,16.0,33,1089,1,416550.0
4327,4801,2020Q2,S08000030,Upper GI,110.0,108.0,33,1089,1,416550.0
4328,4802,2020Q2,S08000030,Urological,160.0,158.0,33,1089,1,416550.0
4329,4804,2020Q2,S08000031,Breast,424.0,416.0,33,1089,1,1185240.0
4330,4805,2020Q2,S08000031,Cervical,24.0,22.0,33,1089,1,1185240.0
4331,4806,2020Q2,S08000031,Colorectal,216.0,204.0,33,1089,1,1185240.0
4332,4807,2020Q2,S08000031,Head & Neck,156.0,156.0,33,1089,1,1185240.0
4333,4808,2020Q2,S08000031,Lung,476.0,474.0,33,1089,1,1185240.0
4334,4809,2020Q2,S08000031,Lymphoma,64.0,64.0,33,1089,1,1185240.0
4335,4810,2020Q2,S08000031,Melanoma,118.0,112.0,33,1089,1,1185240.0
4336,4811,2020Q2,S08000031,Ovarian,38.0,38.0,33,1089,1,1185240.0
4337,4812,2020Q2,S08000031,Upper GI,222.0,222.0,33,1089,1,1185240.0
4338,4813,2020Q2,S08000031,Urological,576.0,546.0,33,1089,1,1185240.0
4339,4815,2020Q2,S08000032,Breast,100.0,100.0,33,1089,1,661960.0
4340,4816,2020Q2,S08000032,Cervical,30.0,28.0,33,1089,1,661960.0
4341,4817,2020Q2,S08000032,Colorectal,102.0,90.0,33,1089,1,661960.0
4342,4818,2020Q2,S08000032,Head & Neck,46.0,46.0,33,1089,1,661960.0
4343,4819,2020Q2,S08000032,Lung,164.0,164.0,33,1089,1,661960.0
4344,4820,2020Q2,S08000032,Lymphoma,46.0,46.0,33,1089,1,661960.0
4345,4821,2020Q2,S08000032,Melanoma,52.0,52.0,33,1089,1,661960.0
4346,4822,2020Q2,S08000032,Ovarian,20.0,20.0,33,1089,1,661960.0
4347,4823,2020Q2,S08000032,Upper GI,106.0,106.0,33,1089,1,661960.0
4348,4824,2020Q2,S08000032,Urological,148.0,142.0,33,1089,1,661960.0
4349,4826,2020Q3,S08000015,Breast,98.0,96.0,34,1156,2,367990.0
4350,4827,2020Q3,S08000015,Cervical,10.0,10.0,34,1156,2,367990.0
4351,4828,2020Q3,S08000015,Colorectal,56.0,54.0,34,1156,2,367990.0
4352,4829,2020Q3,S08000015,Head & Neck,52.0,52.0,34,1156,2,367990.0
4353,4830,2020Q3,S08000015,Lung,114.0,114.0,34,1156,2,367990.0
4354,4831,2020Q3,S08000015,Lymphoma,20.0,20.0,34,1156,2,367990.0
4355,4832,2020Q3,S08000015,Melanoma,30.0,30.0,34,1156,2,367990.0
4356,4833,2020Q3,S08000015,Ovarian,22.0,22.0,34,1156,2,367990.0
4357,4834,2020Q3,S08000015,Upper GI,86.0,84.0,34,1156,2,367990.0
4358,4835,2020Q3,S08000015,Urological,64.0,62.0,34,1156,2,367990.0
4359,4837,2020Q3,S08000016,Breast,36.0,36.0,34,1156,2,115240.0
4360,4838,2020Q3,S08000016,Cervical,2.0,2.0,34,1156,2,115240.0
4361,4839,2020Q3,S08000016,Colorectal,40.0,40.0,34,1156,2,115240.0
4362,4840,2020Q3,S08000016,Head & Neck,6.0,6.0,34,1156,2,115240.0
4363,4841,2020Q3,S08000016,Lung,30.0,30.0,34,1156,2,115240.0
4364,4842,2020Q3,S08000016,Lymphoma,8.0,8.0,34,1156,2,115240.0
4365,4843,2020Q3,S08000016,Melanoma,6.0,6.0,34,1156,2,115240.0
4366,4844,2020Q3,S08000016,Ovarian,8.0,8.0,34,1156,2,115240.0
4367,4845,2020Q3,S08000016,Upper GI,22.0,22.0,34,1156,2,115240.0
4368,4846,2020Q3,S08000016,Urological,32.0,32.0,34,1156,2,115240.0
4369,4848,2020Q3,S08000017,Breast,42.0,42.0,34,1156,2,148290.0
4370,4849,2020Q3,S08000017,Cervical,4.0,4.0,34,1156,2,148290.0
4371,4850,2020Q3,S08000017,Colorectal,36.0,36.0,34,1156,2,148290.0
4372,4851,2020Q3,S08000017,Head & Neck,22.0,22.0,34,1156,2,148290.0
4373,4852,2020Q3,S08000017,Lung,66.0,66.0,34,1156,2,148290.0
4374,4853,2020Q3,S08000017,Lymphoma,28.0,28.0,34,1156,2,148290.0
4375,4854,2020Q3,S08000017,Melanoma,16.0,16.0,34,1156,2,148290.0
4376,4855,2020Q3,S08000017,Ovarian,4.0,4.0,34,1156,2,148290.0
4377,4856,2020Q3,S08000017,Upper GI,72.0,72.0,34,1156,2,148290.0
4378,4857,2020Q3,S08000017,Urological,86.0,86.0,34,1156,2,148290.0
4379,4859,2020Q3,S08000019,Breast,86.0,84.0,34,1156,2,305930.0
4380,4860,2020Q3,S08000019,Cervical,4.0,4.0,34,1156,2,305930.0
4381,4861,2020Q3,S08000019,Colorectal,48.0,46.0,34,1156,2,305930.0
4382,4862,2020Q3,S08000019,Head & Neck,26.0,26.0,34,1156,2,305930.0
4383,4863,2020Q3,S08000019,Lung,114.0,112.0,34,1156,2,305930.0
4384,4864,2020Q3,S08000019,Lymphoma,22.0,22.0,34,1156,2,305930.0
4385,4865,2020Q3,S08000019,Melanoma,28.0,28.0,34,1156,2,305930.0
4386,4866,2020Q3,S08000019,Ovarian,16.0,14.0,34,1156,2,305930.0
4387,4867,2020Q3,S08000019,Upper GI,54.0,54.0,34,1156,2,305930.0
4388,4868,2020Q3,S08000019,Urological,168.0,168.0,34,1156,2,305930.0
4389,4870,2020Q3,S08000020,Breast,154.0,150.0,34,1156,2,585550.0
4390,4871,2020Q3,S08000020,Cervical,6.0,6.0,34,1156,2,585550.0
4391,4872,2020Q3,S08000020,Colorectal,118.0,118.0,34,1156,2,585550.0
4392,4873,2020Q3,S08000020,Head & Neck,40.0,40.0,34,1156,2,585550.0
4393,4874,2020Q3,S08000020,Lung,182.0,182.0,34,1156,2,585550.0
4394,4875,2020Q3,S08000020,Lymphoma,68.0,68.0,34,1156,2,585550.0
4395,4876,2020Q3,S08000020,Melanoma,68.0,68.0,34,1156,2,585550.0
4396,4877,2020Q3,S08000020,Ovarian,30.0,30.0,34,1156,2,585550.0
4397,4878,2020Q3,S08000020,Upper GI,114.0,114.0,34,1156,2,585550.0
4398,4879,2020Q3,S08000020,Urological,306.0,284.0,34,1156,2,585550.0
4399,4881,2020Q3,S08000022,Breast,108.0,104.0,34,1156,2,320860.0
4400,4882,2020Q3,S08000022,Cervical,8.0,8.0,34,1156,2,320860.0
4401,4883,2020Q3,S08000022,Colorectal,54.0,52.0,34,1156,2,320860.0
4402,4884,2020Q3,S08000022,Head & Neck,24.0,22.0,34,1156,2,320860.0
4403,4885,2020Q3,S08000022,Lung,106.0,104.0,34,1156,2,320860.0
4404,4886,2020Q3,S08000022,Lymphoma,10.0,10.0,34,1156,2,320860.0
4405,4887,2020Q3,S08000022,Melanoma,26.0,26.0,34,1156,2,320860.0
4406,4888,2020Q3,S08000022,Ovarian,16.0,16.0,34,1156,2,320860.0
4407,4889,2020Q3,S08000022,Upper GI,56.0,56.0,34,1156,2,320860.0
4408,4890,2020Q3,S08000022,Urological,126.0,112.0,34,1156,2,320860.0
4409,4892,2020Q3,S08000024,Breast,296.0,296.0,34,1156,2,912490.0
4410,4893,2020Q3,S08000024,Cervical,18.0,18.0,34,1156,2,912490.0
4411,4894,2020Q3,S08000024,Colorectal,190.0,184.0,34,1156,2,912490.0
4412,4895,2020Q3,S08000024,Head & Neck,90.0,90.0,34,1156,2,912490.0
4413,4896,2020Q3,S08000024,Lung,322.0,322.0,34,1156,2,912490.0
4414,4897,2020Q3,S08000024,Lymphoma,80.0,78.0,34,1156,2,912490.0
4415,4898,2020Q3,S08000024,Melanoma,50.0,50.0,34,1156,2,912490.0
4416,4899,2020Q3,S08000024,Ovarian,40.0,40.0,34,1156,2,912490.0
4417,4900,2020Q3,S08000024,Upper GI,186.0,186.0,34,1156,2,912490.0
4418,4901,2020Q3,S08000024,Urological,294.0,278.0,34,1156,2,912490.0
4419,4903,2020Q3,S08000025,Colorectal,16.0,16.0,34,1156,2,22400.0
4420,4904,2020Q3,S08000025,Lung,6.0,6.0,34,1156,2,22400.0
4421,4905,2020Q3,S08000025,Melanoma,2.0,2.0,34,1156,2,22400.0
4422,4906,2020Q3,S08000025,Ovarian,2.0,2.0,34,1156,2,22400.0
4423,4907,2020Q3,S08000025,Upper GI,2.0,2.0,34,1156,2,22400.0
4424,4908,2020Q3,S08000025,Urological,6.0,6.0,34,1156,2,22400.0
4425,4910,2020Q3,S08000026,Breast,8.0,8.0,34,1156,2,22870.0
4426,4911,2020Q3,S08000026,Colorectal,4.0,4.0,34,1156,2,22870.0
4427,4912,2020Q3,S08000026,Head & Neck,2.0,2.0,34,1156,2,22870.0
4428,4913,2020Q3,S08000026,Lung,8.0,8.0,34,1156,2,22870.0
4429,4914,2020Q3,S08000026,Lymphoma,2.0,2.0,34,1156,2,22870.0
4430,4915,2020Q3,S08000026,Melanoma,6.0,6.0,34,1156,2,22870.0
4431,4916,2020Q3,S08000026,Upper GI,8.0,8.0,34,1156,2,22870.0
4432,4917,2020Q3,S08000026,Urological,8.0,8.0,34,1156,2,22870.0
4433,4919,2020Q3,S08000028,Cervical,2.0,2.0,34,1156,2,26500.0
4434,4920,2020Q3,S08000028,Colorectal,2.0,2.0,34,1156,2,26500.0
4435,4921,2020Q3,S08000028,Head & Neck,4.0,4.0,34,1156,2,26500.0
4436,4922,2020Q3,S08000028,Lung,8.0,8.0,34,1156,2,26500.0
4437,4923,2020Q3,S08000028,Lymphoma,2.0,2.0,34,1156,2,26500.0
4438,4924,2020Q3,S08000028,Melanoma,4.0,4.0,34,1156,2,26500.0
4439,4925,2020Q3,S08000028,Upper GI,6.0,6.0,34,1156,2,26500.0
4440,4926,2020Q3,S08000028,Urological,10.0,8.0,34,1156,2,26500.0
4441,4928,2020Q3,S08000029,Breast,102.0,102.0,34,1156,2,374130.0
4442,4929,2020Q3,S08000029,Cervical,6.0,4.0,34,1156,2,374130.0
4443,4930,2020Q3,S08000029,Colorectal,92.0,92.0,34,1156,2,374130.0
4444,4931,2020Q3,S08000029,Head & Neck,26.0,26.0,34,1156,2,374130.0
4445,4932,2020Q3,S08000029,Lung,174.0,172.0,34,1156,2,374130.0
4446,4933,2020Q3,S08000029,Lymphoma,24.0,24.0,34,1156,2,374130.0
4447,4934,2020Q3,S08000029,Melanoma,32.0,32.0,34,1156,2,374130.0
4448,4935,2020Q3,S08000029,Ovarian,24.0,24.0,34,1156,2,374130.0
4449,4936,2020Q3,S08000029,Upper GI,84.0,84.0,34,1156,2,374130.0
4450,4937,2020Q3,S08000029,Urological,130.0,120.0,34,1156,2,374130.0
4451,4939,2020Q3,S08000030,Breast,148.0,148.0,34,1156,2,416550.0
4452,4940,2020Q3,S08000030,Cervical,2.0,2.0,34,1156,2,416550.0
4453,4941,2020Q3,S08000030,Colorectal,136.0,136.0,34,1156,2,416550.0
4454,4942,2020Q3,S08000030,Head & Neck,30.0,30.0,34,1156,2,416550.0
4455,4943,2020Q3,S08000030,Lung,162.0,162.0,34,1156,2,416550.0
4456,4944,2020Q3,S08000030,Lymphoma,20.0,20.0,34,1156,2,416550.0
4457,4945,2020Q3,S08000030,Melanoma,30.0,30.0,34,1156,2,416550.0
4458,4946,2020Q3,S08000030,Ovarian,16.0,16.0,34,1156,2,416550.0
4459,4947,2020Q3,S08000030,Upper GI,112.0,112.0,34,1156,2,416550.0
4460,4948,2020Q3,S08000030,Urological,126.0,124.0,34,1156,2,416550.0
4461,4950,2020Q3,S08000031,Breast,466.0,464.0,34,1156,2,1185240.0
4462,4951,2020Q3,S08000031,Cervical,16.0,16.0,34,1156,2,1185240.0
4463,4952,2020Q3,S08000031,Colorectal,310.0,308.0,34,1156,2,1185240.0
4464,4953,2020Q3,S08000031,Head & Neck,120.0,118.0,34,1156,2,1185240.0
4465,4954,2020Q3,S08000031,Lung,506.0,506.0,34,1156,2,1185240.0
4466,4955,2020Q3,S08000031,Lymphoma,128.0,128.0,34,1156,2,1185240.0
4467,4956,2020Q3,S08000031,Melanoma,150.0,148.0,34,1156,2,1185240.0
4468,4957,2020Q3,S08000031,Ovarian,54.0,54.0,34,1156,2,1185240.0
4469,4958,2020Q3,S08000031,Upper GI,270.0,262.0,34,1156,2,1185240.0
4470,4959,2020Q3,S08000031,Urological,526.0,502.0,34,1156,2,1185240.0
4471,4961,2020Q3,S08000032,Breast,160.0,160.0,34,1156,2,661960.0
4472,4962,2020Q3,S08000032,Cervical,8.0,8.0,34,1156,2,661960.0
4473,4963,2020Q3,S08000032,Colorectal,148.0,140.0,34,1156,2,661960.0
4474,4964,2020Q3,S08000032,Head & Neck,48.0,48.0,34,1156,2,661960.0
4475,4965,2020Q3,S08000032,Lung,202.0,200.0,34,1156,2,661960.0
4476,4966,2020Q3,S08000032,Lymphoma,62.0,62.0,34,1156,2,661960.0
4477,4967,2020Q3,S08000032,Melanoma,68.0,68.0,34,1156,2,661960.0
4478,4968,2020Q3,S08000032,Ovarian,10.0,10.0,34,1156,2,661960.0
4479,4969,2020Q3,S08000032,Upper GI,108.0,108.0,34,1156,2,661960.0
4480,4970,2020Q3,S08000032,Urological,114.0,112.0,34,1156,2,661960.0
4481,4972,2020Q4,S08000015,Breast,184.0,182.0,35,1225,3,367990.0
4482,4973,2020Q4,S08000015,Cervical,10.0,10.0,35,1225,3,367990.0
4483,4974,2020Q4,S08000015,Colorectal,92.0,92.0,35,1225,3,367990.0
4484,4975,2020Q4,S08000015,Head & Neck,50.0,50.0,35,1225,3,367990.0
4485,4976,2020Q4,S08000015,Lung,96.0,96.0,35,1225,3,367990.0
4486,4977,2020Q4,S08000015,Lymphoma,22.0,22.0,35,1225,3,367990.0
4487,4978,2020Q4,S08000015,Melanoma,42.0,42.0,35,1225,3,367990.0
4488,4979,2020Q4,S08000015,Ovarian,16.0,16.0,35,1225,3,367990.0
4489,4980,2020Q4,S08000015,Upper GI,92.0,92.0,35,1225,3,367990.0
4490,4981,2020Q4,S08000015,Urological,114.0,114.0,35,1225,3,367990.0
4491,4983,2020Q4,S08000016,Breast,28.0,28.0,35,1225,3,115240.0
4492,4984,2020Q4,S08000016,Colorectal,22.0,22.0,35,1225,3,115240.0
4493,4985,2020Q4,S08000016,Head & Neck,8.0,8.0,35,1225,3,115240.0
4494,4986,2020Q4,S08000016,Lung,28.0,28.0,35,1225,3,115240.0
4495,4987,2020Q4,S08000016,Lymphoma,10.0,10.0,35,1225,3,115240.0
4496,4988,2020Q4,S08000016,Melanoma,2.0,2.0,35,1225,3,115240.0
4497,4989,2020Q4,S08000016,Ovarian,14.0,14.0,35,1225,3,115240.0
4498,4990,2020Q4,S08000016,Upper GI,22.0,22.0,35,1225,3,115240.0
4499,4991,2020Q4,S08000016,Urological,26.0,26.0,35,1225,3,115240.0
4500,4993,2020Q4,S08000017,Breast,48.0,48.0,35,1225,3,148290.0
4501,4994,2020Q4,S08000017,Cervical,2.0,2.0,35,1225,3,148290.0
4502,4995,2020Q4,S08000017,Colorectal,48.0,46.0,35,1225,3,148290.0
4503,4996,2020Q4,S08000017,Head & Neck,22.0,22.0,35,1225,3,148290.0
4504,4997,2020Q4,S08000017,Lung,78.0,78.0,35,1225,3,148290.0
4505,4998,2020Q4,S08000017,Lymphoma,16.0,16.0,35,1225,3,148290.0
4506,4999,2020Q4,S08000017,Melanoma,20.0,20.0,35,1225,3,148290.0
4507,5000,2020Q4,S08000017,Ovarian,8.0,8.0,35,1225,3,148290.0
4508,5001,2020Q4,S08000017,Upper GI,56.0,56.0,35,1225,3,148290.0
4509,5002,2020Q4,S08000017,Urological,108.0,104.0,35,1225,3,148290.0
4510,5004,2020Q4,S08000019,Breast,110.0,110.0,35,1225,3,305930.0
4511,5005,2020Q4,S08000019,Cervical,4.0,4.0,35,1225,3,305930.0
4512,5006,2020Q4,S08000019,Colorectal,92.0,90.0,35,1225,3,305930.0
4513,5007,2020Q4,S08000019,Head & Neck,22.0,22.0,35,1225,3,305930.0
4514,5008,2020Q4,S08000019,Lung,138.0,134.0,35,1225,3,305930.0
4515,5009,2020Q4,S08000019,Lymphoma,20.0,20.0,35,1225,3,305930.0
4516,5010,2020Q4,S08000019,Melanoma,28.0,26.0,35,1225,3,305930.0
4517,5011,2020Q4,S08000019,Ovarian,14.0,14.0,35,1225,3,305930.0
4518,5012,2020Q4,S08000019,Upper GI,100.0,100.0,35,1225,3,305930.0
4519,5013,2020Q4,S08000019,Urological,192.0,190.0,35,1225,3,305930.0
4520,5015,2020Q4,S08000020,Breast,228.0,226.0,35,1225,3,585550.0
4521,5016,2020Q4,S08000020,Cervical,8.0,8.0,35,1225,3,585550.0
4522,5017,2020Q4,S08000020,Colorectal,132.0,128.0,35,1225,3,585550.0
4523,5018,2020Q4,S08000020,Head & Neck,32.0,32.0,35,1225,3,585550.0
4524,5019,2020Q4,S08000020,Lung,184.0,182.0,35,1225,3,585550.0
4525,5020,2020Q4,S08000020,Lymphoma,64.0,64.0,35,1225,3,585550.0
4526,5021,2020Q4,S08000020,Melanoma,68.0,68.0,35,1225,3,585550.0
4527,5022,2020Q4,S08000020,Ovarian,30.0,30.0,35,1225,3,585550.0
4528,5023,2020Q4,S08000020,Upper GI,140.0,140.0,35,1225,3,585550.0
4529,5024,2020Q4,S08000020,Urological,344.0,340.0,35,1225,3,585550.0
4530,5026,2020Q4,S08000022,Breast,108.0,96.0,35,1225,3,320860.0
4531,5027,2020Q4,S08000022,Cervical,2.0,2.0,35,1225,3,320860.0
4532,5028,2020Q4,S08000022,Colorectal,100.0,96.0,35,1225,3,320860.0
4533,5029,2020Q4,S08000022,Head & Neck,18.0,18.0,35,1225,3,320860.0
4534,5030,2020Q4,S08000022,Lung,76.0,76.0,35,1225,3,320860.0
4535,5031,2020Q4,S08000022,Lymphoma,26.0,24.0,35,1225,3,320860.0
4536,5032,2020Q4,S08000022,Melanoma,28.0,28.0,35,1225,3,320860.0
4537,5033,2020Q4,S08000022,Ovarian,24.0,24.0,35,1225,3,320860.0
4538,5034,2020Q4,S08000022,Upper GI,80.0,78.0,35,1225,3,320860.0
4539,5035,2020Q4,S08000022,Urological,156.0,144.0,35,1225,3,320860.0
4540,5037,2020Q4,S08000024,Breast,406.0,406.0,35,1225,3,912490.0
4541,5038,2020Q4,S08000024,Cervical,8.0,8.0,35,1225,3,912490.0
4542,5039,2020Q4,S08000024,Colorectal,218.0,214.0,35,1225,3,912490.0
4543,5040,2020Q4,S08000024,Head & Neck,94.0,94.0,35,1225,3,912490.0
4544,5041,2020Q4,S08000024,Lung,362.0,362.0,35,1225,3,912490.0
4545,5042,2020Q4,S08000024,Lymphoma,66.0,66.0,35,1225,3,912490.0
4546,5043,2020Q4,S08000024,Melanoma,62.0,62.0,35,1225,3,912490.0
4547,5044,2020Q4,S08000024,Ovarian,40.0,40.0,35,1225,3,912490.0
4548,5045,2020Q4,S08000024,Upper GI,204.0,202.0,35,1225,3,912490.0
4549,5046,2020Q4,S08000024,Urological,380.0,358.0,35,1225,3,912490.0
4550,5048,2020Q4,S08000025,Breast,2.0,2.0,35,1225,3,22400.0
4551,5049,2020Q4,S08000025,Colorectal,8.0,8.0,35,1225,3,22400.0
4552,5050,2020Q4,S08000025,Head & Neck,2.0,2.0,35,1225,3,22400.0
4553,5051,2020Q4,S08000025,Lung,2.0,2.0,35,1225,3,22400.0
4554,5052,2020Q4,S08000025,Ovarian,2.0,2.0,35,1225,3,22400.0
4555,5053,2020Q4,S08000025,Upper GI,10.0,10.0,35,1225,3,22400.0
4556,5054,2020Q4,S08000025,Urological,14.0,12.0,35,1225,3,22400.0
4557,5056,2020Q4,S08000026,Breast,6.0,6.0,35,1225,3,22870.0
4558,5057,2020Q4,S08000026,Cervical,2.0,2.0,35,1225,3,22870.0
4559,5058,2020Q4,S08000026,Colorectal,2.0,2.0,35,1225,3,22870.0
4560,5059,2020Q4,S08000026,Lung,14.0,14.0,35,1225,3,22870.0
4561,5060,2020Q4,S08000026,Lymphoma,2.0,2.0,35,1225,3,22870.0
4562,5061,2020Q4,S08000026,Ovarian,2.0,2.0,35,1225,3,22870.0
4563,5062,2020Q4,S08000026,Upper GI,4.0,4.0,35,1225,3,22870.0
4564,5063,2020Q4,S08000026,Urological,10.0,10.0,35,1225,3,22870.0
4565,5065,2020Q4,S08000028,Colorectal,12.0,12.0,35,1225,3,26500.0
4566,5066,2020Q4,S08000028,Head & Neck,4.0,4.0,35,1225,3,26500.0
4567,5067,2020Q4,S08000028,Lung,10.0,10.0,35,1225,3,26500.0
4568,5068,2020Q4,S08000028,Lymphoma,4.0,4.0,35,1225,3,26500.0
4569,5069,2020Q4,S08000028,Melanoma,2.0,2.0,35,1225,3,26500.0
4570,5070,2020Q4,S08000028,Upper GI,14.0,12.0,35,1225,3,26500.0
4571,5071,2020Q4,S08000028,Urological,12.0,12.0,35,1225,3,26500.0
4572,5073,2020Q4,S08000029,Breast,102.0,102.0,35,1225,3,374130.0
4573,5074,2020Q4,S08000029,Cervical,8.0,8.0,35,1225,3,374130.0
4574,5075,2020Q4,S08000029,Colorectal,88.0,88.0,35,1225,3,374130.0
4575,5076,2020Q4,S08000029,Head & Neck,30.0,30.0,35,1225,3,374130.0
4576,5077,2020Q4,S08000029,Lung,124.0,124.0,35,1225,3,374130.0
4577,5078,2020Q4,S08000029,Lymphoma,34.0,34.0,35,1225,3,374130.0
4578,5079,2020Q4,S08000029,Melanoma,24.0,24.0,35,1225,3,374130.0
4579,5080,2020Q4,S08000029,Ovarian,16.0,16.0,35,1225,3,374130.0
4580,5081,2020Q4,S08000029,Upper GI,88.0,88.0,35,1225,3,374130.0
4581,5082,2020Q4,S08000029,Urological,230.0,224.0,35,1225,3,374130.0
4582,5084,2020Q4,S08000030,Breast,180.0,176.0,35,1225,3,416550.0
4583,5085,2020Q4,S08000030,Cervical,2.0,2.0,35,1225,3,416550.0
4584,5086,2020Q4,S08000030,Colorectal,122.0,122.0,35,1225,3,416550.0
4585,5087,2020Q4,S08000030,Head & Neck,32.0,32.0,35,1225,3,416550.0
4586,5088,2020Q4,S08000030,Lung,154.0,152.0,35,1225,3,416550.0
4587,5089,2020Q4,S08000030,Lymphoma,34.0,34.0,35,1225,3,416550.0
4588,5090,2020Q4,S08000030,Melanoma,28.0,28.0,35,1225,3,416550.0
4589,5091,2020Q4,S08000030,Ovarian,10.0,10.0,35,1225,3,416550.0
4590,5092,2020Q4,S08000030,Upper GI,116.0,116.0,35,1225,3,416550.0
4591,5093,2020Q4,S08000030,Urological,198.0,198.0,35,1225,3,416550.0
4592,5095,2020Q4,S08000031,Breast,700.0,690.0,35,1225,3,1185240.0
4593,5096,2020Q4,S08000031,Cervical,30.0,30.0,35,1225,3,1185240.0
4594,5097,2020Q4,S08000031,Colorectal,330.0,328.0,35,1225,3,1185240.0
4595,5098,2020Q4,S08000031,Head & Neck,148.0,148.0,35,1225,3,1185240.0
4596,5099,2020Q4,S08000031,Lung,626.0,626.0,35,1225,3,1185240.0
4597,5100,2020Q4,S08000031,Lymphoma,70.0,70.0,35,1225,3,1185240.0
4598,5101,2020Q4,S08000031,Melanoma,140.0,140.0,35,1225,3,1185240.0
4599,5102,2020Q4,S08000031,Ovarian,46.0,46.0,35,1225,3,1185240.0
4600,5103,2020Q4,S08000031,Upper GI,234.0,232.0,35,1225,3,1185240.0
4601,5104,2020Q4,S08000031,Urological,588.0,568.0,35,1225,3,1185240.0
4602,5106,2020Q4,S08000032,Breast,194.0,188.0,35,1225,3,661960.0
4603,5107,2020Q4,S08000032,Cervical,36.0,36.0,35,1225,3,661960.0
4604,5108,2020Q4,S08000032,Colorectal,162.0,158.0,35,1225,3,661960.0
4605,5109,2020Q4,S08000032,Head & Neck,54.0,52.0,35,1225,3,661960.0
4606,5110,2020Q4,S08000032,Lung,188.0,188.0,35,1225,3,661960.0
4607,5111,2020Q4,S08000032,Lymphoma,42.0,42.0,35,1225,3,661960.0
4608,5112,2020Q4,S08000032,Melanoma,70.0,68.0,35,1225,3,661960.0
4609,5113,2020Q4,S08000032,Ovarian,16.0,16.0,35,1225,3,661960.0
4610,5114,2020Q4,S08000032,Upper GI,136.0,136.0,35,1225,3,661960.0
4611,5115,2020Q4,S08000032,Urological,128.0,122.0,35,1225,3,661960.0
4612,5117,2021Q1,S08000015,Breast,224.0,216.0,36,1296,4,367990.0
4613,5118,2021Q1,S08000015,Cervical,16.0,16.0,36,1296,4,367990.0
4614,5119,2021Q1,S08000015,Colorectal,98.0,94.0,36,1296,4,367990.0
4615,5120,2021Q1,S08000015,Head & Neck,42.0,40.0,36,1296,4,367990.0
4616,5121,2021Q1,S08000015,Lung,166.0,166.0,36,1296,4,367990.0
4617,5122,2021Q1,S08000015,Lymphoma,10.0,10.0,36,1296,4,367990.0
4618,5123,2021Q1,S08000015,Melanoma,34.0,34.0,36,1296,4,367990.0
4619,5124,2021Q1,S08000015,Ovarian,14.0,14.0,36,1296,4,367990.0
4620,5125,2021Q1,S08000015,Upper GI,84.0,84.0,36,1296,4,367990.0
4621,5126,2021Q1,S08000015,Urological,88.0,88.0,36,1296,4,367990.0
4622,5128,2021Q1,S08000016,Breast,36.0,36.0,36,1296,4,115240.0
4623,5129,2021Q1,S08000016,Cervical,2.0,2.0,36,1296,4,115240.0
4624,5130,2021Q1,S08000016,Colorectal,44.0,44.0,36,1296,4,115240.0
4625,5131,2021Q1,S08000016,Head & Neck,12.0,12.0,36,1296,4,115240.0
4626,5132,2021Q1,S08000016,Lung,30.0,30.0,36,1296,4,115240.0
4627,5133,2021Q1,S08000016,Lymphoma,14.0,14.0,36,1296,4,115240.0
4628,5134,2021Q1,S08000016,Melanoma,14.0,14.0,36,1296,4,115240.0
4629,5135,2021Q1,S08000016,Ovarian,2.0,2.0,36,1296,4,115240.0
4630,5136,2021Q1,S08000016,Upper GI,14.0,14.0,36,1296,4,115240.0
4631,5137,2021Q1,S08000016,Urological,38.0,38.0,36,1296,4,115240.0
4632,5139,2021Q1,S08000017,Breast,48.0,48.0,36,1296,4,148290.0
